axis_tau,coordinate_time,resolution,record,variable,term,abs_max,value,rho,z,rhs_difference,geometric_difference,trace_difference,nonlinear_difference,lie_difference,hessian_difference,ricci_tensor_difference,trace_lapse_difference,trace_ricci_difference
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_x,0.32082178669965661,-0.32082178669965661,5.125,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_y,0.29334605216109061,0.29334605216109061,5.25,-0.875,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_z,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_x,1.2634503827290953,1.2634503827290953,4,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_y,1.0792658747621717,1.0792658747621717,5.25,-1.25,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_z,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_x,0,-0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_y,0,-0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_z,0,-0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_x,0.061950577841799866,0.061950577841799866,5.375,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_y,0.037556756243971284,0.037556756243971284,5.5,0.625,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_z,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xx,0.069180581615062575,-0.069180581615062575,4.625,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xy,0.036338444204188039,0.036338444204188039,6.5,1.25,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xz,0,-0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_yy,0.062272680687843536,-0.062272680687843536,4.25,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_yz,0,-0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_zz,0.037291269927018603,0.037291269927018603,4.25,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xx,0.1558308566938082,-0.1558308566938082,4.75,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xy,0.12331963938908559,-0.12331963938908559,4.625,-0.625,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xz,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_yy,0.1677299504089757,0.1677299504089757,4.25,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_yz,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_zz,1.7150236041663189,1.7150236041663189,5.25,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xx,0.035441063084512003,0.035441063084512003,4.875,-0.625,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xy,0.0052594207779375849,-0.0052594207779375849,4.625,-0.625,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_xz,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_yy,0.042521538176909013,0.042521538176909013,4.5,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_yz,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_lapse_zz,0.10374435607010551,0.10374435607010551,4.625,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xx,0.07818862137225574,-0.07818862137225574,5.25,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xy,0.0014145073025069047,-0.0014145073025069047,5,0.25,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_xz,0,-0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_yy,0.076041333798320399,-0.076041333798320399,5.25,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_yz,0,-0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_ricci_zz,0.34140294618882261,-0.34140294618882261,5.25,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_x,0.20205907444523327,-0.20205907444523327,4.125,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_y,0.1385513150668834,-0.1385513150668834,4.625,-1,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_z,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_x,0.058392572478057084,-0.058392572478057084,6.125,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_y,0.033772453459754111,-0.033772453459754111,5.5,0.75,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_z,0,-0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_x,0.36254397702475671,0.36254397702475671,4,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_y,0.30761351075419713,0.30761351075419713,5.25,-1.25,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_z,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_x,0.071147200876154643,-0.071147200876154643,3.625,0,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_y,0.038686561343050922,0.038686561343050922,4.5,1.5,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_z,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_x,1.1012604929037657,1.1012604929037657,4.125,0.125,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_y,0.91396399625093538,0.91396399625093538,4.875,-1.125,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_z,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,128,Z4C_AXIS_RHS_PAIR_DIAGNOSTIC,,,,,,16,0,0,0,0,0,0,0,0,0
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_chi,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxx,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxy,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gyy,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gyz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gzz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Khat,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axx,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axy,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Ayy,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Ayz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Azz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamx,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamy,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Theta,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_alpha,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betax,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betay,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betaz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Bx,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_By,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Bz,,,,,,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_chi,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxx,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxy,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gyy,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gyz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gzz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Khat,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axx,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axy,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Ayy,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Ayz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Azz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamx,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamy,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Theta,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_alpha,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betax,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betay,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betaz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Bx,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_By,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Bz,,,,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xx,,-4.2459717859176528e-06,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xy,,-1.9049636800414517e-15,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_yy,,-3.1928264637015748e-05,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_yz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_zz,,-4.2459717859176528e-06,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xx,,1.34733689927768e-05,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xy,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_yy,,1.3473411711054624e-05,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_yz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_zz,,1.34733689927768e-05,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xx,,-2.5666469760449304e-11,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xy,,-0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xz,,-0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_yy,,2.9325272063996103e-12,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_yz,,-0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_zz,,-2.5666469760449304e-11,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xx,,-4.7200767988954093e-12,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xy,,-1.3599707627990595e-36,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_yy,,-1.8880367056942854e-11,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_yz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_zz,,-4.7200767988954093e-12,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_x,,-4.6824168902603354e-21,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_y,,2.7574081627501812e-13,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_z,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_x,,3.1693932492050568e-22,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_y,,-3.7641804241209115e-13,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_z,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_x,,-0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_y,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_z,,-0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_x,,1.9103189909125269e-21,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_y,,-1.7837319015902795e-20,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_z,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xx,,0.0021067586562284,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xy,,-2.236663052310487e-16,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xz,,-0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_yy,,-0.0042539507879068867,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_yz,,-0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_zz,,0.0021067586562284,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xx,,-0.0021110046280143177,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xy,,-1.6812973748104032e-15,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_yy,,0.0042220225232698716,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_yz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_zz,,-0.0021110046280143177,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xx,,1.3473329346108033e-05,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xy,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_yy,,1.3473372064260155e-05,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_yz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_zz,,1.3473329346108033e-05,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xx,,3.964666876674278e-11,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xy,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_yy,,3.9646794469335214e-11,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_yz,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_zz,,3.964666876674278e-11,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_x,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_y,,-9.3523143735354099e-21,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_z,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_x,,-2.9445410418244496e-22,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_y,,2.2996861281290279e-19,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_z,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_x,,5.5662259006409748e-22,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_y,,-6.8633781358159702e-14,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_z,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_x,,7.8970753738870334e-23,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_y,,-2.2160062470445177e-19,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_z,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_x,,-2.4199914700017134e-23,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_y,,-3.0778426006960524e-13,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_z,,0,0,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xx,0.21757843830497889,-0.21757843830497889,4.6875,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xy,0.12543671780223561,0.12543671780223561,4.75,0.5625,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xz,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_yy,0.19069699677460256,-0.19069699677460256,5.25,0.5625,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_yz,0,0,16,16,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_zz,1.7151295919041172,1.7151295919041172,5.1875,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xx,0.071582158680948652,-0.071582158680948652,5.3125,0,,,,,,,,,
0.5,0.8118505357236993,256,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xy,0.0048363577855198943,0.0048363577855198943,4.625,0.625,,,,,,,,,
